category,product name,location,price,overall rating,number sold,total review,customer review,sentiment,region,salary
beauty,Garnier Men Acno FIght Wasabi Foam 100ml (Twin Pack),tangerang selatan,65000,4.9,6132,2354,Pengemasan rapi dan aman...hny pengiriman yg agak lewat krn sdh kemalaman jd tunggu berikutnya baru sampai tks,1,banten,2905119.0
health,Masker Karet Medis 3ply All Black Onemed Box Isi 25,jakarta pusat,14000,4.9,7597,2099,"masker sudah sampai, sesuai pesanan. packing baik. sukses selalu kak. makasih",1,dki jakarta,5396760.0
health,Masker Karet Medis 3ply All Black Onemed Box Isi 26,jakarta pusat,14000,4.9,7597,2099,"kiriman sdh sampai....proses n pengiriman cepat, barang bagus sesuai pesanan n packing rapih...terima kasih, kak",1,dki jakarta,5396760.0
health,Masker Karet Medis 3ply All Black Onemed Box Isi 27,jakarta pusat,14000,4.9,7597,2099,Barang ok.. pengiriman cepat.. packaging aman dan rapi,1,dki jakarta,5396760.0
health,Masker Karet Medis 3ply All Black Onemed Box Isi 28,jakarta pusat,14000,4.9,7597,2099,mantep pake segel.. asli..,1,dki jakarta,5396760.0
health,Masker Karet Medis 3ply All Black Onemed Box Isi 29,jakarta pusat,14000,4.9,7597,2099,"selalu pilih daily masker onemed, tapi packing dan pengiriman harus lebih dipercepat lagi. top pokoknya. terimakasih",1,dki jakarta,5396760.0
health,Masker Karet Medis 3ply All Black Onemed Box Isi 30,jakarta pusat,14000,4.9,7597,2099,lumayan Positive,1,dki jakarta,5396760.0
health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,bandung,28000,4.9,3059,1288,pengiriman cepat kualitas barang bagus wanginya juga oke,1,jawa barat,2191232.0
health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,bandung,28000,4.9,3059,1288,bagus barangnya,1,jawa barat,2191232.0
health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,bandung,28000,4.9,3059,1288,"Barang sesuai pesanan, diantar sesuai waktu yg dijanjikan, recommended seller!",1,jawa barat,2191232.0
health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,bandung,28000,4.9,3059,1288,baunya sereh bangett.buat yg suka.cocok nihh..pengiriman rapih n aman.,1,jawa barat,2191232.0
health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,bandung,28000,4.9,3059,1288,"kemasan rapih,pengiriman cepat,semoga cocok",1,jawa barat,2191232.0
health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,bandung,28000,4.9,3059,1288,"Penjual koperatif, pengiriman lmyn cpt, bau ny harum seperti di hotel",1,jawa barat,2191232.0
health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,jakarta timur,65604,4.9,12300,4572,"Pengiriman cepat, packing aman.Produk disukai enak dan melengkapi asupan nutrisi yang diperlukan untuk pertumbuhan dan menjaga kesehatan.",1,dki jakarta,5396760.0
health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,jakarta timur,65604,4.9,12300,4572,mantaap barang datang dengab cepat,1,dki jakarta,5396760.0
health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,jakarta timur,65604,4.9,12300,4572,"produk sudah di Terima dgn baik, exp aman masih jauh. thx soho",1,dki jakarta,5396760.0
health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,jakarta timur,65604,4.9,12300,4572,"barang sudah sampai, packing aman pke bublewrap, pengiriman cepat, pesan kmren pgi, tdi pgi udh datang lgi, kurir ramah dan langganan, terimakasih tokopedia",1,dki jakarta,5396760.0
health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,jakarta timur,65604,4.9,12300,4572,"stok vitamin wajib di luar perMaduan ???? ikhtiar menjaga kesehatan. sempat ketar ketir karna packing hnya bubble wrap tnp dus/ air pouch, tp pas unboxing alhamdulillah aman semua, ED jauh. smp dlm keadaan selamat. thanks bgt seller ??????",1,dki jakarta,5396760.0
health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,jakarta timur,65604,4.9,12300,4572,alhamdulillah barang dtg dlam keadaan aman tidak pecah,1,dki jakarta,5396760.0
health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,jakarta timur,65604,4.9,12300,4572,Tq paket na sudah sampe smoga soho sering2 promo ya ??,1,dki jakarta,5396760.0
health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,jakarta timur,65604,4.9,12300,4572,"baik, cepat pengiriman",1,dki jakarta,5396760.0
health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,jakarta timur,43000,4.9,33200,5597,"Produk mantap, sesuai deskripsi dan foto, seller garcep, tokopedia terbaik ????Mampir-mampir ke lapak kita juga ya gaes untuk produk BAGUS dengan harga SPESIAL lainnya ??",1,dki jakarta,5396760.0
health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,jakarta timur,43000,4.9,33200,5597,"udah langgganan banget belanja imboost disini, semoga laris manis jualannya ya kak. terima kasih ????????????????????????",1,dki jakarta,5396760.0
health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,jakarta timur,43000,4.9,33200,5597,Barang sesuai pesanan dan dikirim cepat,1,dki jakarta,5396760.0
health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,jakarta timur,43000,4.9,33200,5597,original mantappss,1,dki jakarta,5396760.0
health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,jakarta timur,43000,4.9,33200,5597,Kualitas produk sangat bagus.Respon penjual sangat cepat dan ramah.Pengiriman aman sampai tujuan.Terima kasih Tokopedia.,1,dki jakarta,5396760.0
health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,jakarta timur,43000,4.9,33200,5597,Barang diterima dengan baik. Terimakasihh ya... semoga bermanfaat.,1,dki jakarta,5396760.0
health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,jakarta timur,43000,4.9,33200,5597,Kualitas produk sangat bagus.Respon penjual sangat ramah.,1,dki jakarta,5396760.0
health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,jakarta timur,43000,4.9,33200,5597,Kirim Cepat Barang Ori Paking Rapi,1,dki jakarta,5396760.0
health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,jakarta barat,580000,5.0,9852,5896,puas ini mao pesen lagi ya kak,1,dki jakarta,5396760.0
health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,jakarta barat,580000,5.0,9852,5896,kesekian kalinya pesen ini produk..sangat bagus untuk membantu proses diet..dan pengiriman sangat cepat.,1,dki jakarta,5396760.0
health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,jakarta barat,580000,5.0,9852,5896,"Pelayanan cepat, barang sesuai dan service bagus",1,dki jakarta,5396760.0
health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,jakarta barat,580000,5.0,9852,5896,selalu terbaik. barang dan pelayannya memuaskan as always.,1,dki jakarta,5396760.0
health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,jakarta barat,580000,5.0,9852,5896,respon penjual cepat dan ramah,1,dki jakarta,5396760.0
health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,jakarta barat,580000,5.0,9852,5896,"Suka banget sm Flimty krn membantu memperlancar BAB, Rasanya enak, mudah untuk dibawa, pengiriman cepat, penjual ramah, thank you kak. Semoga sukses usahanya :)",1,dki jakarta,5396760.0
health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,jakarta barat,580000,5.0,9852,5896,"makasih seller.ramah, recomended seller. . tx u shakernya ya. bisa buat langganan nih.",1,dki jakarta,5396760.0
health,Stella Parfum'ist Smart Matic Caffe Latte,jakarta selatan,111011,4.9,3691,2099,"Sesuai pesanan, cepat proses kirim sdh sampai lgsg dipasang,Thanks seller",1,dki jakarta,5396760.0
health,Stella Parfum'ist Smart Matic Caffe Latte,jakarta selatan,111011,4.9,3691,2099,"Barang sesuai dengan deskripsi, dan berfungsi dengan baik, paketnya dikirim dengan rapi. Terima kasih",1,dki jakarta,5396760.0
health,Stella Parfum'ist Smart Matic Caffe Latte,jakarta selatan,111011,4.9,3691,2099,Mantap pengiriman instan. Seller fast respon,1,dki jakarta,5396760.0
health,Stella Parfum'ist Smart Matic Caffe Latte,jakarta selatan,111011,4.9,3691,2099,"Berfungsi dengan baik, packing aman",1,dki jakarta,5396760.0
health,Stella Parfum'ist Smart Matic Caffe Latte,jakarta selatan,111011,4.9,3691,2099,bagus so far berfungsi dengan baik,1,dki jakarta,5396760.0
health,Stella Parfum'ist Smart Matic Caffe Latte,jakarta selatan,111011,4.9,3691,2099,"barang sudah sampai dengan cepat, sesuai dengan deskripsi produk berfungsi dengan baik, packingnya rapih dan dibungkus dengan tebal recommended banget",1,dki jakarta,5396760.0
health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,jakarta selatan,52700,4.9,4635,2080,Packing bagus. Barang pesan sampai dgn cepat. Terima kasih banyak.,1,dki jakarta,5396760.0
health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,jakarta selatan,52700,4.9,4635,2080,"Wanginya enak, respon seller n pengiriman cepat",1,dki jakarta,5396760.0
health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,jakarta selatan,52700,4.9,4635,2080,wanginya enak bangeettttt!,1,dki jakarta,5396760.0
health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,jakarta selatan,52700,4.9,4635,2080,Puasss banget packing aman. barang diterima dengan selamat. thank you,1,dki jakarta,5396760.0
health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,jakarta selatan,52700,4.9,4635,2080,puas barang cepat sampai dan sesuai yg di harapkan,1,dki jakarta,5396760.0
health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,jakarta selatan,52700,4.9,4635,2080,packing rapih aman makasih,1,dki jakarta,5396760.0
health,Zambuk Obat Luar 8 gr,jakarta timur,16000,4.9,6678,2077,mkkasih admin daper harga murah paketan sama cdr n redoxon,1,dki jakarta,5396760.0
health,Zambuk Obat Luar 8 gr,jakarta timur,16000,4.9,6678,2077,Pengiriman okay. Packing aman. Barang sesuai deskripsi.,1,dki jakarta,5396760.0
health,Zambuk Obat Luar 8 gr,jakarta timur,16000,4.9,6678,2077,Mantap sesuai pesanan trimakasih,1,dki jakarta,5396760.0
health,Zambuk Obat Luar 8 gr,jakarta timur,16000,4.9,6678,2077,"pengiriman cepat bangeett, packing aman, walo dapet flash sale tapi expired masih lama ????",1,dki jakarta,5396760.0
health,Zambuk Obat Luar 8 gr,jakarta timur,16000,4.9,6678,2077,"pesenan sesuai, packing paket aman seller baik, pengiriman cepat, recommended tksh seller",1,dki jakarta,5396760.0
health,Zambuk Obat Luar 8 gr,jakarta timur,16000,4.9,6678,2077,Pesanan sudah diterima dengan baik. Terima kasih.,1,dki jakarta,5396760.0
health,Tim Ayam Obat Herbal Komplit 12 macam,jakarta utara,30000,4.9,7474,1311,"Herbal lengkap dengan harga oke, sudah langganan. Ini foto kalo sudah saya masak jadi tim ayam obat",1,dki jakarta,5396760.0
health,Tim Ayam Obat Herbal Komplit 12 macam,jakarta utara,30000,4.9,7474,1311,puas bangat obat nya fres n cepet sampe paking ok tq,1,dki jakarta,5396760.0
health,Tim Ayam Obat Herbal Komplit 12 macam,jakarta utara,30000,4.9,7474,1311,"mantapp rasanyaa, bakal repeat order",1,dki jakarta,5396760.0
health,Tim Ayam Obat Herbal Komplit 12 macam,jakarta utara,30000,4.9,7474,1311,Bagussss.. Selalu repat order.,1,dki jakarta,5396760.0
health,Tim Ayam Obat Herbal Komplit 12 macam,jakarta utara,30000,4.9,7474,1311,"kesekian kalinya order disini, gingseng nya ckup membantu untuk menaikkan imun tubuh dalam kondisi saat ini, selain bisa digunakan untuk soup ayam ,bisa juga direbus dan diminum air rebusannya, thank you?????????????",1,dki jakarta,5396760.0
health,Tim Ayam Obat Herbal Komplit 12 macam,jakarta utara,30000,4.9,7474,1311,Selalu terdepan. Response sangat cepat. Barang dikirim sangat cepat. Sukses selalu.,1,dki jakarta,5396760.0
health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,jakarta barat,141000,5.0,6126,1259,barang diterima dgn kondisi baik. produknya bagus. cocok. dan sudah bbrp kali beli.,1,dki jakarta,5396760.0
health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,jakarta barat,141000,5.0,6126,1259,barang selalu ok sdh repeat order bbrp kali selalu ok,1,dki jakarta,5396760.0
health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,jakarta barat,141000,5.0,6126,1259,"packing rapi, barang sesuai pesanan",1,dki jakarta,5396760.0
health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,jakarta barat,141000,5.0,6126,1259,Mantap barangnya next order lagi Barangnya original ??,1,dki jakarta,5396760.0
health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,jakarta barat,141000,5.0,6126,1259,"Pengiriman kilat, cepet banget nyampenya beli malem dan saat itu juga langsung dikirim. Harga juga jauh lbh murah. Terima kasih!",1,dki jakarta,5396760.0
health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,jakarta barat,141000,5.0,6126,1259,"pengiriman cepat,respon penjual cepat.",1,dki jakarta,5396760.0
health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,bandung,30000,4.9,13200,4322,Bahan bagus dengan harga terjangkau,1,jawa barat,2191232.0
health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,bandung,30000,4.9,13200,4322,"Mantab.. fast response, terima kasih ????",1,jawa barat,2191232.0
health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,bandung,30000,4.9,13200,4322,"Bagus dan murah harganya. Oke buat sekali pakai, worthed",1,jawa barat,2191232.0
health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,bandung,30000,4.9,13200,4322,"Barang ok, sampai lengkap sesuai pesanan, pengemasan sangat rapi dan aman, pengiriman cepat, terima kasih.",1,jawa barat,2191232.0
health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,bandung,30000,4.9,13200,4322,"respon cepat,packing ok rapi.orderan sesuai??",1,jawa barat,2191232.0
health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,bandung,30000,4.9,13200,4322,"sesuai gambar Dan order, packing nya bagus, mantap gan",1,jawa barat,2191232.0
health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,tangerang,29000,4.9,3195,1400,"wanginya segeerr, nyaman buat baby saya klo lagi bapil. packaging rapih, seller ramaah. thank you, sukses terus yaa",1,banten,2905119.0
health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,tangerang,29000,4.9,3195,1400,bagus banget,1,banten,2905119.0
health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,tangerang,29000,4.9,3195,1400,mantap wangi nya segerrr,1,banten,2905119.0
health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,tangerang,29000,4.9,3195,1400,"Seller ramah dan informatif, proses dan delivery cepat, packing rapih dan secure. Thanks for the sample bonus.",1,banten,2905119.0
health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,tangerang,29000,4.9,3195,1400,"Komunikasi dan Response seller cepet banget, packing rapi dan aman!! Recommended deh..????????",1,banten,2905119.0
health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,tangerang,29000,4.9,3195,1400,"seller responsif dlm mengupdate status pesanan, packing produk rapi & essential oilnya benar2 pure dari aromanya",1,banten,2905119.0
health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",jakarta timur,70000,4.9,2789,987,masker cocok untuk aktivitas sehari-hari ????,1,dki jakarta,5396760.0
health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",jakarta timur,70000,4.9,2789,987,"Maskernya rapet, packaging rapi lengkap dengan kotak masih berprelastik",1,dki jakarta,5396760.0
health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",jakarta timur,70000,4.9,2789,987,"barang bagus, packing rapi, pengiriman cepat",1,dki jakarta,5396760.0
health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",jakarta timur,70000,4.9,2789,987,bagus suka udah 2 x pesen di sini ketagihan bahan Alus .,1,dki jakarta,5396760.0
health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",jakarta timur,70000,4.9,2789,987,"Nyaman dipakai, kemasan bagus, pengiriman super !",1,dki jakarta,5396760.0
health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",jakarta timur,70000,4.9,2789,987,Proses nya sngt cepat..??????terima kasih respon nya,1,dki jakarta,5396760.0
health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",jakarta timur,70000,4.9,2789,987,"nicee, ada segel plastik jg, jadi aman dan asli..",1,dki jakarta,5396760.0
health,Blackmores Bio C 1000mg (90),tangerang selatan,373000,5.0,11000,4896,cepet banget proses kirimnya. pelayanan terbaik,1,banten,2905119.0
health,Blackmores Bio C 1000mg (90),tangerang selatan,373000,5.0,11000,4896,Mantap sesuai.,1,banten,2905119.0
health,Blackmores Bio C 1000mg (90),tangerang selatan,373000,5.0,11000,4896,Slalu beli di official shop.. ga pernah kecewa.. makasi seller,1,banten,2905119.0
health,Blackmores Bio C 1000mg (90),tangerang selatan,373000,5.0,11000,4896,Barang sudah diterima dengan baik dan response seller cepat. Thanks ya gan. ????,1,banten,2905119.0
health,Blackmores Bio C 1000mg (90),tangerang selatan,373000,5.0,11000,4896,"Recomended pelayanan memuaskan, respon & pengiriman cepat",1,banten,2905119.0
health,Blackmores Bio C 1000mg (90),tangerang selatan,373000,5.0,11000,4896,Bagus packing dan barangnya,1,banten,2905119.0
health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,tangerang,856500,4.9,3874,2336,"Packingnya rapi, bagus barangnya pengiriman cepat sellernya responsive ok banget deh bakal pesen lagi! Makasih seller!",1,banten,2905119.0
health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,tangerang,856500,4.9,3874,2336,"Produk sesuai deskripsi.Packing rapi dan aman dengan dus dan bubble wrap. Pengiriman cepat. Pagi pesan, sore sampai.",1,banten,2905119.0
health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,tangerang,856500,4.9,3874,2336,Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,1,banten,2905119.0
health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,tangerang,856500,4.9,3874,2336,pengirimannya cepat. packingannya bgs,1,banten,2905119.0
household,Bantal Tidur | The Luxe Pillow Dacron - random,tangerang,115000,4.8,31338,10861,Barang nya sesuai yang di foto dan ternyata kualitasnya jauh lebih baik di banding yang saya pikirkan,1,banten,2905119.0
household,Bantal Tidur | The Luxe Pillow Dacron - random,tangerang,115000,4.8,31338,10861,"bahan nyan lembut dan empuk enak dan tidur jadi lebih enak gak pegel pegel lagi pas bangun tidur bye bye salah bantal,Material bagus dan halus. Ukuran sesuai. Bagus Banget!. Harga terjangkau.",1,banten,2905119.0
household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,jakarta timur,39900,4.9,3022,1166,"Kualitas Product Bagus. Material bagus. Recomended. terimakasih untuk Tokopedia dan miniso karena saya dapat tong sampah plastik nya gratis semoga berkah untuk saya dan untuk Tokopedia dan miniso . tong sampah nya sampai dalam keadaan utuh dan masih bagus serta nyaman digunakan dan mungil juga dan bahan nya lembut soft doft yaa, jadi kalau dimainkan anak tidak akan melukai apabila tidak rusak seperti pecah dan semoga awet menemaniku sampai hari yang akan datang .",1,dki jakarta,5396760.0
household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,jakarta timur,39900,4.9,3022,1166,"Rumah Rapi dan Nyaman. Rekomen ????. Material Produk Bagus. Produk Sesuai. Murah, respon seller & kiriman cepat, packingnya sangat aman, banyak cashback & cashbacknya bisa buat belanja yang lain lagi, gratis ongkir pastinya, bahannya lumayan bagus, oke oke oke lah pokoknya, demikian ulasan saya tidak terlalu panjang dan lebar, mungkin cukup sampai sini aja kali ya , terimakasih sudah menyimak review, sekian dan saya ucapkan terimakasih banyak. Ingat tetap patuhi protokol kesehatan, gunakan masker dan jaga jarak",1,dki jakarta,5396760.0
household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,jakarta timur,39900,4.9,3022,1166,paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,1,dki jakarta,5396760.0
