category,product name,location,price,overall rating,number sold,total review,customer rating,customer review,sentiment,emotion
gaming,Sarung Tangan Jempol Gaming Anti Keringat PUBG FF Mobile Legend New,Kota Jakarta Pusat,850,4.9,30891,709,5,"untuk barang nya lumayan bagus wkwk ada harga ada kualitas ga masalah, respon barang nya juga cukup bagus sensitif nya",1,happy
gaming,Sarung Tangan Jempol Gaming Anti Keringat PUBG FF Mobile Legend New,Kota Jakarta Pusat,850,4.9,30891,709,5,packing rapi.barang sesuai produk.fast respon chat.pesanan 24jam sampai.top markotop,1,happy
gaming,Minecraft Windows 10 Edition PC Original - 62e2 - DVD-DL,Kota Jakarta Selatan,89000,5,649,384,5,seller responsif dan membimbing step by step sampai bisa,1,happy
gaming,Minecraft Windows 10 Edition PC Original - 62e2 - DVD-DL,Kota Jakarta Selatan,89000,5,649,384,5,Gameny aman buat online offline. Anak saya suka banget mainnya. trims seller,1,love
gaming,Minecraft Windows 10 Edition PC Original - 62e2 - DVD-DL,Kota Jakarta Selatan,89000,5,649,384,5,"Akhirnya bisa main MC online bareng temen, sellernya benar-benar baik ngasih panduannya jelas banget. mantab pokoknya",1,love
gaming,Minecraft Windows 10 Edition PC Original - 62e2 - DVD-DL,Kota Jakarta Selatan,89000,5,649,384,5,"terpercaya ori,fast respond,ditunjukan caranya sampai akhir pokoknya the best deh recommended banget",1,love
gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,Kota Jakarta Barat,427000,4.8,462,292,5,"BARANG MULUS, PACKINGAN OK, KELENGKAPAN BARANG JUGA OK, TINGGAL KENDALA DI TV SENDIRI WKWKWK, UNTUK MASALAH PS2NYA REKOMENDASI LAH BAGI YG MAU BELI PS2 DISINI. :)",1,love
gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,Kota Jakarta Barat,427000,4.8,462,292,5,"Trm ksh brgnya sdh smp, pengiriman cepat kmrn pesan hari ini sampai, double bubblewrap, penjual responsif dlm QA, kurir oke lah via COD.",1,happy
gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,Kota Jakarta Barat,427000,4.8,462,292,5,"Packing bubble OK,, kualitas barang sesuai Harga.. Makasih Gan",1,happy
gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,Kota Jakarta Barat,427000,4.8,462,292,5,"untuk harga sgitu bolehlah, dan penjual juga menjelaskan cara pakai dengan jelas dan teliti",1,happy
gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,Kota Jakarta Barat,427000,4.8,462,292,4,respon seller ok.Barang sesuai deskripsi dan mudah pemasangan sejauh ini puas. Saran membangun untuk stik ps bawaan bisa ditingkatkan atau ada pilihan upgrade stik.Overall worth untuk harga segini. Pengiriman tiba sesuai jadwal meski di akhir. ??,1,happy
gaming,Kipas Pendingin Hp Gaming Fun Cooler Cooling Pad KH01 NEW,Kota Jakarta Pusat,17000,4.9,271,100,5,"bagus, angin nya terasa kuat tapi belum kebiasa ama getarannya doang yang agak kuat",1,happy
gaming,Kipas Pendingin Hp Gaming Fun Cooler Cooling Pad KH01 NEW,Kota Jakarta Pusat,17000,4.9,271,100,5,Sudah diterima semoga awet Packing Bagus. kelengkapan sesuai.,1,happy
gaming,NO 1 PUBG TRIGGER S8 TRANSFORMER L1 R1 SHRAP FIRE BUTTON SHARP SHOOTER,Kota Jakarta Utara,55000,4.8,9040,3085,5,"Barang sudah diterima, sudah dites dan berfungsi dg baik + mantaaaaap..... recomended seller",1,love
gaming,NO 1 PUBG TRIGGER S8 TRANSFORMER L1 R1 SHRAP FIRE BUTTON SHARP SHOOTER,Kota Jakarta Utara,55000,4.8,9040,3085,5,buat xiaomi 9t cocok.. tombolnya empuk bentuknya keren,1,happy
gaming,NO 1 PUBG TRIGGER S8 TRANSFORMER L1 R1 SHRAP FIRE BUTTON SHARP SHOOTER,Kota Jakarta Utara,55000,4.8,9040,3085,5,"barang sesuai pesanan, mantap dipakai, sdh prnh pny sblmny tp ilang makany beli lg barang yg sama,, triger super awet dn oke, bs sgala jenis smartphone tebal ?? gw salut sm kecepatan proses kemasan dn waktu kirimny, toko ini rekomen bgt, bsk gw beli lg dehh ????",1,love
gaming,NO 1 PUBG TRIGGER S8 TRANSFORMER L1 R1 SHRAP FIRE BUTTON SHARP SHOOTER,Kota Jakarta Utara,55000,4.8,9040,3085,5,Tiap kali beli barang selalu research dulu. This one bener-bener top dibanding yg lain. Ada harga = ada kualitas. Pernah beli yg 20k dan cepet bgt rusak and slip. Kl yg ini solid and the best. Thanks gan.,1,happy
gaming,NINTENDO SWITCH LEGEND OF ZELDA BREATH OF THE WILD,Kota Jakarta Utara,648000,5,3019,1415,5,"packaging ok, sealed, mulus, sampai dengan selamat. thank you",1,happy
gaming,NINTENDO SWITCH LEGEND OF ZELDA BREATH OF THE WILD,Kota Jakarta Utara,648000,5,3019,1415,5,"mantab sesuai pesanan, respon cukup sigap, dan cukup informatif package rapih aman, kondisi barang bagus segel, sempat kendala gosend error jd baru besoknya hari sabtu di proses, sigap bantu proses cepat akhirnya bs diantar sabtu juga. thanks",1,happy
gaming,NINTENDO SWITCH LEGEND OF ZELDA BREATH OF THE WILD,Kota Jakarta Utara,648000,5,3019,1415,5,Sudah tidak perlu diragukan lagi Seller ini. Mantap dah ??? Tinggal tunggu waktu kosong untuk main Zelda BOTW ini. Baru tes masuk dan nyalakan saja berjalan lancar normal. Belum sempat main semoga tidak ada kendala. Packing superrrr aman dan kondisi BNIB segel aman,1,happy
gaming,NINTENDO SWITCH LEGEND OF ZELDA BREATH OF THE WILD,Kota Jakarta Utara,648000,5,3019,1415,5,"Gueeeercep pol! nanya2 di jam 9, jam 10 transaksi, jam 12 barang udah sampe dari tangerang ke sudirman. packing terbukti aman karena saat pengiriman terjadi hujan (instant courier), pas unboxing isi paket tetap kering! sukses terus gan! recsel!",1,happy
gaming,FIFA 22 PC ORIGINAL ORIGIN + Last Update - Origin 39GB,Kota Bekasi,150000,5,1009,933,5,"bisa dimainkan dan aman, sellernya juga oke, akunnya juga gk pernah antri, selama ini oke2 aja",1,happy
gaming,FIFA 22 PC ORIGINAL ORIGIN + Last Update - Origin 39GB,Kota Bekasi,150000,5,1009,933,5,"mantabb selernya baik banget, penyabar sampe salah paham, tapi selernya tetep profesional dan baik hati..Positive seler Game nya seru!. kelengkapan sesuai. produk terbaru.",1,love
gaming,FIFA 22 PC ORIGINAL ORIGIN + Last Update - Origin 39GB,Kota Bekasi,150000,5,1009,933,5,"respon sellernya cepet banget, malem aja diladenin.. dikasih panduan install pula, bwt yg pemula pasti kebantu banget.. mantaapp gan..",1,happy
gaming,Amiibo Card Monster Hunter Rise Complete Set 3pcs - Palamute,Kota Jakarta Barat,13999,5,1004,667,5,"Berfungsi dengan baik, kualitas print juga bagus dan lebih enak disimpen karna ada sleeves nya",1,happy
gaming,Amiibo Card Monster Hunter Rise Complete Set 3pcs - Palamute,Kota Jakarta Barat,13999,5,1004,667,5,Barang ok. Worth the money. Pengiriman ok. Yang jelas itu amiibo card sesuai dengan Layered Armor yang didapatkan. Jadi ok. Dont be afraid.,1,happy
gaming,Amiibo Card Monster Hunter Rise Complete Set 3pcs - Palamute,Kota Jakarta Barat,13999,5,1004,667,5,"Kartunya berfungsi baik, kualitas printing dan kartunya juga bagus. Cuma kalau mau buat collectible card agak kurang di design. Designnya cm croping dari yg udah ada jadi proporsinya kurang bagus. Yang keluaran baru (monster hunter stories 2) malah cropping dari foto blister figur amiibo yg asli jadi msh keliatan ada blister nya sama lobang gantungannya",1,happy
gaming,Dobe Storage Case for Nintendo Switch Lite TNS 19091 / Pouch Lite,Kota Jakarta Selatan,89000,5,998,626,5,Kualitas bahan bagus. kelengkapan sesuai. Packing Bagus. seller sangat fast respon. recomended.,1,love
gaming,Dobe Storage Case for Nintendo Switch Lite TNS 19091 / Pouch Lite,Kota Jakarta Selatan,89000,5,998,626,5,"AMAZING!! Respon seller cepat. Barang ori seperti di foto dan sesuai deskripsi. Proses pengiriman kilat banget.. Thank you yaa kak, sukses selalu :)",1,love
gaming,Dobe Storage Case for Nintendo Switch Lite TNS 19091 / Pouch Lite,Kota Jakarta Selatan,89000,5,998,626,5,"produk sesuai foto, console yg dipakaikan hardcase pas masuk ke dalam pouch. packing aman, pengiriman cepat. terima kasih!",1,happy
gaming,Dobe Storage Case for Nintendo Switch Lite TNS 19091 / Pouch Lite,Kota Jakarta Selatan,89000,5,998,626,5,"Produk diterma dengan baik, pengirimannya juga luar biasa cepat, dicoba juga pas banget untuk nintendonya.",1,happy
gaming,WD HDD External 4TB + Full Game PS4 5.05 Bebas Pilih,Kota Jakarta Utara,2250000,5,4321,566,5,"pengiriman amat sangat cepat dan packingnya juga rapi dan bagus, harganya ok banget dan yang pasti original. ga nyesel belanja disini karena semuanya ?? thank you to the seller",1,love
gaming,Fantech REVOLVER GP12 Gaming Controller Gamepad Joystick USB,Kota Jakarta Barat,299000,4.9,835,559,5,"gamepad mantap, tombolnya jg enak tp sayang ukurannya kekecilan. packing jg aman dan pengiriman cepad",1,happy
gaming,Fantech REVOLVER GP12 Gaming Controller Gamepad Joystick USB,Kota Jakarta Barat,299000,4.9,835,559,5,"Barang sampai dengan aman walau pengiriman antar pulau. Review 3 hari pemakaian: kualitas yang ngagetin dengan range harga segini, apalagi saya beli saat diskon 43%. Tombolnya tinggi, tactile, analognya responsif dan sensitif, L-R3-nya clicky, trigger dan bumper enak dipencet, linear triggernya juga beneran fungsi, ga cuma embel-embel nama, rumble atau getarnya juga fitur tambahan yang bagus. build qualitynya terasa premium, ga kopong, dengan body yang doff finish jadi enak dipegang, kabelnya juga braided. Tapi layoutnya yang lumayan lebar, agak sulit buat yang tangannya kecil, dan D-pad-nya sayangnya juga bukan yang terbaik buat jempol lu kelamaan pake, karna pinggirannya yang tajem sama bentuknya yang salib jadi rada renggang di bagian serong, jempol lu bakal terasa sakit kalo terusan geser-geser mencet D-pad-nya, apalagi saya priNegativei yang pakai controller ini buat main game gelut. Walau gitu saya ga nyesel beli ini, untuk range harganya, kualitasnya tetep ngangetin, setara dengan controller konsol ori. Recommended product.",1,love
gaming,Fantech REVOLVER GP12 Gaming Controller Gamepad Joystick USB,Kota Jakarta Barat,299000,4.9,835,559,5,"sudah dicoba untuk 3 hari dan controller tidak ada masalah, masih berfungsi dengan baik. feel tombolnya oke lah cocok buat saya yang suka main game sebagai casual",1,happy
gaming,Fantech REVOLVER GP12 Gaming Controller Gamepad Joystick USB,Kota Jakarta Barat,299000,4.9,835,559,5,"1st impresi nya: kok joystick nya waktu di pegang rasanya kecil bgt, beda dari tetangga nya..tapi begitu IN ke game nya..baru berasa enak luar biasa..button RT LT dll nya empukk bgt..karena sy main game nya efootball jadi begitu tekan sedikit pake perasaan di button R� R� nya...beehhh mantep bgt.. analog nya juga bikin nyaman, di awal� sering kepelarakw tapi lambat laun ter biasa.. pokoknya ini joystick beneran mantul deh, jgn ragu buat order ????????",1,love
gaming,Nintendo Switch Super Smash Bros Ultimate ( Reg USA / English ),Kota Jakarta Utara,645000,5,1076,460,5,"Keren bener2 cepet kirimnya, ga sampe 5 menit bayar langsung pesanan dalam perjalanan, packaging juga rapih ??",1,happy
gaming,Nintendo Switch Super Smash Bros Ultimate ( Reg USA / English ),Kota Jakarta Utara,645000,5,1076,460,5,"Barang sesuai deskripsi dan tersegel original, pengiriman tepat waktu sesuai janji layanan, mantap Terima kasih banyak",1,happy
gaming,Nintendo Switch Super Smash Bros Ultimate ( Reg USA / English ),Kota Jakarta Utara,645000,5,1076,460,5,"mantap, biar bisa bernostalgia eranya masih maen rame� dulu pas jaman masih liburan sekolah",1,love
gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,Kota Bekasi,45000,5,1264,931,5,Mantap ?? Akhirnya bisa ngerasain juga main games dengan biaya murah. Terima kasih bosque� semoga tokonya lancar jaya,1,happy
gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,Kota Bekasi,45000,5,1264,931,5,"Setelah bayar langsung dikasih akses, proses cepat, kelengkapan sesuai, admin membantu sekali dlm tanya jawab. Terima kasih.",1,happy
gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,Kota Bekasi,45000,5,1264,931,5,"udh 2x beli disini, seperti biasa pelayanannya puas banget, ???? bakal jadi pelanggan setia sepertinya wkwk",1,love
gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,Kota Bekasi,45000,5,1264,931,5,"seller super ramah, nanya apapun dibalas, kooperatif, sukses terus gaaaan mantap ??????????????????",1,love
gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,Kota Bekasi,45000,5,1264,931,5,bagi yang mau beli game pass bagus nih di toko ini. di layani sampai selesai . makasih ngab,1,happy
gaming,PS4 Naruto Shippuden Ultimate Ninja STORM 4 : Road to Boruto Reg 3 - Reg All USA,Kota Jakarta Utara,275000,5,809,506,5,"seller fast respon, nice packing kardus+bubble wrap, game udah pasti lancar jaya.",1,happy
gaming,PS4 Naruto Shippuden Ultimate Ninja STORM 4 : Road to Boruto Reg 3 - Reg All USA,Kota Jakarta Utara,275000,5,809,506,5,"kelengkapan sesuai. Game nya seru!. gaming terbaik.. Untuk kesekian kalinya beli dsni yang tentu aj selalu Memuaskan, Memuaskan dan Memuaskan... Intinya Seller : Responsif (Seller yang Ramah, Komunikatif bgt dah), Packing jg rapi bgt (Proteksi Untuk Pengiriman Sangat Terjaga), Barang yang Sesuai (Original Dong Pastinya), Proses Pengiriman yang Cepat, Terus Dapet lagi bonus Tumbler nya Luar Biasa Sekali, Thanks yh gan... Buat Lo Pada yang mau beli dsni, langsung aj, gk ush ragu2, sangat Recomended sekali, tidak akan Mengecewakan... Perfect, Mantap, Top Markotop, The Best Of The Best... Sekali lagi Thanks yh gan, Sukses Selalu dah ????????????????????????????",1,love
gaming,PS4 Naruto Shippuden Ultimate Ninja STORM 4 : Road to Boruto Reg 3 - Reg All USA,Kota Jakarta Utara,275000,5,809,506,5,"Barang sebenarnya sudah sampai tadi sore, cuman baru ta unboxing dan mainkan malam ini. Sukaaa! Recommended ni toko ????????????",1,love
gaming,The Sims 4 + ALL DLC - PC Game - DL(GoogleDrive),Bandung,50000,5,434,259,5,"panduan instal nya lengkap,gamenya bagus,sellernya fast respon mantap suksess terus",1,happy
gaming,The Sims 4 + ALL DLC - PC Game - DL(GoogleDrive),Bandung,50000,5,434,259,5,"Flash disknya sudah sampai dengan selamat. Packingnya aman bgt, rapi, dan game aman bisa dimainkan. Kayaknya dapet bonus game jg di dalamnya. Terima kasih kak! kelengkapan sesuai & Gamenya seru!",1,love
gaming,The Sims 4 + ALL DLC - PC Game - DL(GoogleDrive),Bandung,50000,5,434,259,5,Recommended. Komunikasi lancar. Instruksi jelas. Game-nya gampang diinstall. Kapan-kapan ke sini lagi. Terima kasih!,1,love
gaming,Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB,Bandung,50000,5,239,180,5,"admin ditanya2 respon cpt dan ramah, barang cpt sampe,sampe dgn rapih.tata cara install lengkap dijelasin,sisanya dipandu.sangat sangat membantu dan baik adminnya,rekomended bgt. next pasti beli2 disini lg. puas bgt",1,love
gaming,Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB,Bandung,50000,5,239,180,5,"Puas lah, fast response. Cuman masih sering close sendiri, saking sibuk, belum sempat dicek. Recommended seller! gaming terbaik. Game nya seru!",1,love
gaming,Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB,Bandung,50000,5,239,180,5,"Alhamdulillah setelah 20 jam lebih total downloadnya, akhirnya bisa terbang juga. Agan seller sgt responsive terutama adminnya, guidance nya very clear. Semoga PMDG boeing 73X bisa segera release ya...",1,happy
gaming,Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB,Bandung,50000,5,239,180,5,"mantap sekali broooo, penjual ramah, sabar dan jika ada masalah pasti ditangani. ARIGATOOO??",1,love
gaming,Nintendo Switch Overcooked Special Ed + Overcooked 2 (Eur / English),Kota Jakarta Utara,499000,5,107,47,5,pengiriman cepat dan packing sangat rapi walau hanya beli 1 item saja. Rekom bgt gaes,1,love
gaming,Nintendo Switch Overcooked Special Ed + Overcooked 2 (Eur / English),Kota Jakarta Utara,499000,5,107,47,5,"respon cepat pengiriman cepat, sampai dengan baik dan bisa dimainkan",1,happy
gaming,STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru,Kota Jakarta Barat,50000,4.9,3350,1248,5,barangnya bagus banget. semoga aweet. kalo aweet gua bakalan beli lagi dimari buat cadangaan,1,love
gaming,STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru,Kota Jakarta Barat,50000,4.9,3350,1248,5,"Beli satu stik PS2, Alhamdulillah sampai dengan keadaan baik. Bahkan packingnya pun juga pakai bubble wrap, rapi. Saat ini stik PS2nya sudah saya coba pakai selama kurang lebih 3minggu lebih, stik nya berfungsi dengan normal dan baik saja. DENGAN CATATAN saya pakai buat main game yg ringan saja. Seperti misalnya bukan game yg bertipe membutuhkan ritme kecepatan menggerakkan analog dan juga bukan menekan tombol yg keras dan berkali(Misalnya game fighting). Hanya saya gunakan buat main game bertipe casual saja. Itu saja, terimakasih.",1,happy
gaming,STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru,Kota Jakarta Barat,50000,4.9,3350,1248,5,"Build quality cakep,,stik normal smua,,pengiriman gak sampai 24jam,,??????recomended bgt",1,love
gaming,PS4 Cyberpunk 2077 (R3/English),Kota Jakarta Utara,499000,5,1017,712,5,"Selalu puas dgn pelayanan seller, pengirimannya cpt dan harga kompetitif...serta mumpung lg ada update next gen",1,happy
gaming,PS4 Cyberpunk 2077 (R3/English),Kota Jakarta Utara,499000,5,1017,712,5,"pelayanan mantap...langsung kirim dan sampainya cepet banget,packingnya juga ok banget??????",1,love
gaming,PS4 Cyberpunk 2077 (R3/English),Kota Jakarta Utara,499000,5,1017,712,5,"mantap, terima kasih seller. order kemarin sore, 24 jam sudah tiba k daerah garut. barang sesuai deskripsi",1,happy
gaming,Sup Gameboy Game Console 3 Inch 400 Games Retro FC Gamebox Classic - Biru,Kota Jakarta Barat,69100,4.6,3285,746,5,"barangnya mantabs bingit,,,tokonya recommended banget,,,",1,love
gaming,Sup Gameboy Game Console 3 Inch 400 Games Retro FC Gamebox Classic - Biru,Kota Jakarta Barat,69100,4.6,3285,746,4,"barang bagus cm ternyata kecil gk seperti yg di bayangin, tp anak q suka, cm yg kecewa kabel chargernya gk ada",1,love
gaming,Sup Gameboy Game Console 3 Inch 400 Games Retro FC Gamebox Classic - Biru,Kota Jakarta Barat,69100,4.6,3285,746,4,lcd nya kurang bagus...lumayan buat hiburan tapi layarnya kecil...kabel casan berfungsi tapi ga dikasih colokannya..semoga amanah terus gan..,1,happy
gaming,Kabel USB / Kabel Charger Stik/ Stick PS3 OP - 30cmdata+charge,Kota Tangerang,7480,4.8,1137,338,5,barang sesuai pesanan..udh di coba oke...packing rapih..mksh..,1,happy
gaming,Nintendo Switch Zelda BOTW Breath of The Wild,Kota Jakarta Selatan,599000,5,449,228,5,"Mantapp, paling terjangkau diantara seller lain, bener bener baru, sudah dimainkan tidak ada masalah",1,happy
gaming,Nintendo Switch Zelda BOTW Breath of The Wild,Kota Jakarta Selatan,599000,5,449,228,5,"packing oke bgt, gak asal plastik doang tp ada buble + dus cokpat , kasetnya oke tp sayang gak ada kertas manual nya",1,happy
gaming,Nintendo Switch Zelda BOTW Breath of The Wild,Kota Jakarta Selatan,599000,5,449,228,5,"game lancar, kondisi box dan game cartridges mulus, pengiriman super cepat, seller yg super responsive, thanks gan recommended bgt beli game disini",1,love
phones and tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Kota Jakarta Barat,18000,4.9,17200,7901,5,Produk dan Layanan Bagus serta terpercaya,1,happy
phones and tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Kota Jakarta Barat,18000,4.9,17200,7901,5,Seller fast respon. Pengiriman super cepat,1,happy
